"","workerid","WCO","animacy","condition","determiner","item","response","slide_number","trial_type","subject_information.assess","subject_information.gender","subject_information.age","subject_information.language","time_in_minutes","unique_worker"
"10101",280,"Y","I","YDI","D","CEO",0.39,21,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10111",280,"N","I","NDI","D","supervisor",0.64,22,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10121",280,"N","I","NDI","D","professor",0.92,23,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10131",280,"N","I","NQI","Q","patient",0.85,24,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10141",280,"f","l","filler","i","filler4",0.74,25,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10151",280,"N","I","NQI","Q","bartender",0.4,26,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10161",280,"N","A","NQA","Q","queen",0.95,27,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10171",280,"Y","I","YQI","Q","pianist",0.14,28,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10181",280,"N","A","NQA","Q","pilot",0.7,29,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10191",280,"f","l","filler","i","filler5",0.87,30,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10201",280,"Y","A","YQA","Q","coach",0.47,31,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10211",280,"Y","A","YDA","D","dentist",0.47,32,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10221",280,"f","l","filler","i","filler3",0.88,33,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10231",280,"Y","A","YQA","Q","stylist",0.68,34,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10241",280,"N","A","NDA","D","chef",0.69,35,"one_slider","Yes","Female","20","english",68.5426,"E 280"
"10251",286,"","","","","",0.92,NA,"one_slider_practice","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10261",286,"","","","","",0.8,NA,"one_slider_practice","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10271",286,"Y","I","YQI","Q","choreographer",0.2,6,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10281",286,"Y","I","YDI","D","stylist",0.85,7,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10291",286,"Y","I","YDI","D","bartender",0.83,8,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10301",286,"Y","A","YQA","Q","travelagent",0.96,9,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10311",286,"Y","A","YDA","D","scientist",0.81,10,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10321",286,"f","l","filler","i","filler6",0.16,11,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10331",286,"Y","I","YDI","D","professor",0.46,12,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10341",286,"Y","A","YDA","D","doctor",0.97,13,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10351",286,"f","l","filler","i","filler5",0.48,14,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10361",286,"N","I","NDI","D","groom",1,15,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10371",286,"Y","A","YDA","D","nutritionist",0,16,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10381",286,"N","A","NDA","D","priest",1,17,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10391",286,"f","l","filler","i","filler4",0.85,18,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10401",286,"N","A","NDA","D","pianist",0.58,19,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10411",286,"N","I","NDI","D","coach",0.81,20,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10421",286,"N","I","NQI","Q","conductor",0.25,21,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10431",286,"N","I","NDI","D","playwright",0.23,22,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10441",286,"Y","I","YQI","Q","chef",0.89,23,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10451",286,"f","l","filler","i","filler2",0.55,24,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10461",286,"f","l","filler","i","filler1",0.85,25,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10471",286,"N","I","NQI","Q","CEO",0.71,26,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10481",286,"N","A","NQA","Q","troopleader",0.47,27,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10491",286,"Y","I","YQI","Q","dentist",0.21,28,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10501",286,"Y","A","YQA","Q","pilot",0.56,29,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10511",286,"Y","A","YQA","Q","fan",0.78,30,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10521",286,"f","l","filler","i","filler3",0.18,31,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10531",286,"N","A","NDA","D","supervisor",0.54,32,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10541",286,"N","A","NQA","Q","patient",0.72,33,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10551",286,"N","I","NQI","Q","artist",0.79,34,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10561",286,"N","A","NQA","Q","queen",0.83,35,"one_slider","Yes","Female","20","Spanish",5.54206666666667,"E 286"
"10571",457,"","","","","",0.87,NA,"one_slider_practice","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10581",457,"","","","","",0.22,NA,"one_slider_practice","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10591",457,"N","I","NDI","D","dentist",0.54,6,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10601",457,"N","I","NDI","D","pilot",0.56,7,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10611",457,"Y","I","YDI","D","fan",0.3,8,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10621",457,"f","l","filler","i","filler4",0.14,9,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10631",457,"Y","A","YDA","D","nutritionist",0.36,10,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10641",457,"Y","I","YDI","D","doctor",0.88,11,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10651",457,"N","I","NDI","D","groom",0.69,12,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10661",457,"Y","A","YDA","D","conductor",0.82,13,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10671",457,"N","A","NDA","D","playwright",0.62,14,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10681",457,"Y","I","YQI","Q","bartender",0.76,15,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10691",457,"f","l","filler","i","filler2",0.88,16,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10701",457,"Y","I","YQI","Q","CEO",0.19,17,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10711",457,"N","A","NQA","Q","patient",0.92,18,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10721",457,"f","l","filler","i","filler6",0.17,19,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10731",457,"N","A","NDA","D","artist",0.39,20,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10741",457,"N","I","NQI","Q","scientist",0.72,21,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10751",457,"Y","A","YDA","D","professor",0.68,22,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10761",457,"f","l","filler","i","filler1",0.83,23,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10771",457,"Y","A","YQA","Q","troopleader",0.83,24,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10781",457,"Y","A","YQA","Q","travelagent",0.32,25,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10791",457,"f","l","filler","i","filler5",0.78,26,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10801",457,"N","I","NQI","Q","stylist",0.81,27,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10811",457,"Y","I","YDI","D","queen",0.8,28,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10821",457,"Y","A","YQA","Q","choreographer",0.74,29,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10831",457,"N","A","NQA","Q","supervisor",0.71,30,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10841",457,"f","l","filler","i","filler3",0.85,31,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10851",457,"N","I","NQI","Q","priest",0.92,32,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10861",457,"N","A","NDA","D","pianist",0.74,33,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10871",457,"N","A","NQA","Q","coach",0.89,34,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10881",457,"Y","I","YQI","Q","chef",0.48,35,"one_slider","Yes","Female","21","Thai and English",12.0612833333333,"E 457"
"10891",386,"","","","","",0.85,NA,"one_slider_practice","Confused","",NA,"",3.60066666666667,"E 386"
"10901",386,"","","","","",0.72,NA,"one_slider_practice","Confused","",NA,"",3.60066666666667,"E 386"
"10911",386,"f","l","filler","i","filler1",0.94,6,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"10921",386,"N","A","NQA","Q","supervisor",0.1,7,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"10931",386,"Y","A","YDA","D","professor",0.85,8,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"10941",386,"f","l","filler","i","filler2",0.94,9,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"10951",386,"N","A","NDA","D","chef",0.49,10,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"10961",386,"N","I","NQI","Q","artist",0.87,11,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"10971",386,"N","A","NQA","Q","stylist",0.67,12,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"10981",386,"Y","I","YQI","Q","troopleader",0.81,13,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"10991",386,"N","I","NQI","Q","travelagent",0.54,14,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11001",386,"N","I","NDI","D","pilot",0.53,15,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11011",386,"f","l","filler","i","filler5",0.71,16,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11021",386,"Y","I","YQI","Q","groom",0.56,17,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11031",386,"Y","I","YDI","D","nutritionist",0.27,18,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11041",386,"Y","A","YQA","Q","doctor",0.67,19,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11051",386,"Y","I","YQI","Q","dentist",0.31,20,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11061",386,"Y","A","YDA","D","CEO",0.67,21,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11071",386,"f","l","filler","i","filler3",0.48,22,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11081",386,"Y","I","YDI","D","conductor",0.67,23,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11091",386,"N","A","NQA","Q","fan",0.59,24,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11101",386,"N","A","NDA","D","scientist",0.46,25,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11111",386,"f","l","filler","i","filler4",0.69,26,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11121",386,"N","I","NDI","D","pianist",0.54,27,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11131",386,"f","l","filler","i","filler6",0.71,28,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11141",386,"Y","A","YQA","Q","patient",0.29,29,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11151",386,"N","I","NQI","Q","queen",0.54,30,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11161",386,"Y","A","YQA","Q","playwright",0.45,31,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11171",386,"Y","A","YDA","D","coach",0.53,32,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11181",386,"N","I","NDI","D","bartender",0.5,33,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11191",386,"N","A","NDA","D","choreographer",0.52,34,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"11201",386,"Y","I","YDI","D","priest",0.57,35,"one_slider","Confused","",NA,"",3.60066666666667,"E 386"
"1121",522,"","","","","",0.82,NA,"one_slider_practice","Yes","Female","20","English",7.73338333333333,"E 522"
"1122",522,"","","","","",0.65,NA,"one_slider_practice","Yes","Female","20","English",7.73338333333333,"E 522"
"1123",522,"Y","I","YQI","Q","supervisor",0.95,6,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1124",522,"Y","A","YQA","Q","pianist",0.93,7,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1125",522,"f","l","filler","i","filler5",0.7,8,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1126",522,"N","I","NDI","D","playwright",0.62,9,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1127",522,"Y","A","YDA","D","doctor",0.94,10,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1128",522,"Y","A","YQA","Q","pilot",0.94,11,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1129",522,"Y","A","YQA","Q","chef",0.97,12,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1130",522,"f","l","filler","i","filler6",0.94,13,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1131",522,"N","A","NQA","Q","CEO",0.84,14,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1132",522,"Y","A","YDA","D","troopleader",0.87,15,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1133",522,"Y","I","YDI","D","nutritionist",0.93,16,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1134",522,"f","l","filler","i","filler2",0.81,17,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1135",522,"Y","I","YDI","D","scientist",0.73,18,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1136",522,"Y","I","YDI","D","coach",0.77,19,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1137",522,"N","A","NQA","Q","groom",0.45,20,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1138",522,"Y","I","YQI","Q","travelagent",0.66,21,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1139",522,"N","I","NDI","D","bartender",0.53,22,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1140",522,"N","A","NQA","Q","queen",0.78,23,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1141",522,"N","A","NDA","D","priest",0.96,24,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1142",522,"N","I","NQI","Q","patient",0.89,25,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1143",522,"N","I","NQI","Q","choreographer",0.93,26,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1144",522,"f","l","filler","i","filler4",0.94,27,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1145",522,"f","l","filler","i","filler1",0.3,28,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1146",522,"Y","I","YQI","Q","dentist",0.98,29,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1147",522,"Y","A","YDA","D","fan",0.5,30,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1148",522,"f","l","filler","i","filler3",0.95,31,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1149",522,"N","A","NDA","D","stylist",0.58,32,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1150",522,"N","A","NDA","D","artist",0.47,33,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1151",522,"N","I","NQI","Q","professor",0.69,34,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1152",522,"N","I","NDI","D","conductor",0.43,35,"one_slider","Yes","Female","20","English",7.73338333333333,"E 522"
"1153",305,"","","","","",0.44,NA,"one_slider_practice","Yes","Female","21","English ",12.8249,"E 305"
"1154",305,"","","","","",0.68,NA,"one_slider_practice","Yes","Female","21","English ",12.8249,"E 305"
"1155",305,"f","l","filler","i","filler4",0.03,6,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
"1156",305,"f","l","filler","i","filler5",0.43,7,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
"1157",305,"f","l","filler","i","filler3",0.73,8,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
"1158",305,"Y","A","YQA","Q","bartender",0.28,9,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
"1159",305,"Y","A","YDA","D","stylist",0.93,10,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
"1160",305,"Y","I","YQI","Q","playwright",0.71,11,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
"1161",305,"f","l","filler","i","filler2",0.98,12,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
"1162",305,"N","A","NQA","Q","groom",0.95,13,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
"1163",305,"Y","I","YDI","D","dentist",0.91,14,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
"1164",305,"Y","I","YQI","Q","scientist",0.91,15,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
"1165",305,"N","A","NDA","D","choreographer",0.69,16,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
"1166",305,"Y","A","YDA","D","professor",0.67,17,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
"1167",305,"N","A","NQA","Q","coach",0.92,18,"one_slider","Yes","Female","21","English ",12.8249,"E 305"
